start_lat,start_lon,end_lat,end_lon,start_area,end_area,distance_meters,duration_seconds,duration_in_traffic_seconds,duration_per_meter
13.0008338,80.1595147,12.9976005,80.1575604,Kolapakkam,Chennai,540,143,142,0.26296296296296295
12.9978414,80.1384503,12.9960301,80.1352935,Chennai,Leelavathi Nagar,1002,213,201,0.20059880239520958
12.9960301,80.1352935,12.9930193,80.133385,Leelavathi Nagar,Tharapakkam,538,112,102,0.1895910780669145
12.9930193,80.133385,12.9919477,80.1294735,Tharapakkam,Sadanandapuram,516,108,99,0.19186046511627908
12.9960301,80.1352935,12.9978414,80.1384503,Leelavathi Nagar,Chennai,1002,211,219,0.218562874251497
13.0046063,80.1468526,12.9997739,80.1465812,Kolapakkam,Leelavathi Nagar,591,71,66,0.1116751269035533
12.9997739,80.1465812,12.995694,80.1461517,Leelavathi Nagar,Leelavathi Nagar,527,60,57,0.10815939278937381
12.9167782,80.1090392,12.9132253,80.1112691,East Tambaram,Balaji Nagar,584,116,115,0.1969178082191781
13.1878742,80.1892475,13.1842144,80.1918711,Red Hills,Vedakarai,503,77,70,0.13916500994035785
13.1901659,80.2135834,13.1905224,80.2172846,Selvavinayagar Nagar,Vilangadupakkam,530,139,138,0.26037735849056604
13.1279582,80.085162,13.1277322,80.0901705,Avadi,Gandhi Nagar,5563,1047,925,0.1662771885673198
13.1277322,80.0901705,13.1254538,80.0938224,Gandhi Nagar,Avadi,586,139,139,0.23720136518771331
13.1254538,80.0938224,13.1230096,80.0984394,Avadi,Bhaktavatsala Puram,605,103,103,0.17024793388429751
13.1905224,80.2172846,13.1901659,80.2135834,Vilangadupakkam,Selvavinayagar Nagar,530,139,138,0.26037735849056604
12.9150198,80.115254,12.9120222,80.1178779,Ganapathipuram,Ganapathipuram,3825,827,759,0.1984313725490196
12.9120222,80.1178779,12.9113348,80.1226371,Ganapathipuram,Air Force Station,537,127,126,0.2346368715083799
12.9124792,80.1334042,12.9168779,80.134685,East Tambaram,East Tambaram,509,159,159,0.31237721021611004
13.1364312,80.097471,13.1342706,80.101675,Avadi,Avadi,555,59,53,0.09549549549549549
13.1385465,80.0963845,13.1408136,80.0919585,Avadi,Avadi,566,76,69,0.12190812720848057
13.1304865,80.2750489,13.1356108,80.2765977,Navalar Nagar,Nethaji Nagar,592,78,68,0.11486486486486487
13.1356108,80.2765977,13.1403799,80.2782156,Nethaji Nagar,Raja Shekaran Nagar,559,76,73,0.13059033989266547
12.9764493,80.1217741,12.9806662,80.1213286,Kamarajapuram,Indira Nagar,3225,761,667,0.20682170542635658
13.1485218,80.2070945,13.1520733,80.2093238,Nagappa Industrial Estate,Nagappa Industrial Estate,511,60,61,0.11937377690802348
12.9310165,80.1990904,12.9290434,80.1952655,Pallikaranai,MGR Nagar,485,113,112,0.2309278350515464
13.1168756,80.1722163,13.113137,80.1742946,Karukku,Venkatraman Nagar,569,69,59,0.10369068541300527
13.1513962,80.2582033,13.1470863,80.2579104,Kakkanpuram,Andal Nagar,500,84,80,0.16
13.1460877,80.2584267,13.1501354,80.2586339,Andal Nagar,Kakkanpuram,522,104,99,0.1896551724137931
13.0180892,80.110172,13.0209208,80.1068366,Indira Nagar,Srinivasa Nagar,1275,279,272,0.21333333333333335
12.9566257,80.2080663,12.9571457,80.2033821,Kuberan Nagar,Kuberan Nagar,511,101,101,0.19765166340508805
13.1789991,80.2111341,13.1783489,80.2113922,Ranga Garden,Grant Lyon,222,75,71,0.31981981981981983
13.1109326,80.1740547,13.1114858,80.1741794,Kannan Koil,Kannan Koil,63,7,5,0.07936507936507936
13.1112281,80.1741115,13.1157336,80.1743576,Kannan Koil,Srinivasa Nagar,504,55,48,0.09523809523809523
13.0425958,80.1397991,13.037684,80.1386262,Subramaniam Nagar,Mahalakshmi Nagar,566,115,111,0.196113074204947
13.1307685,80.239082,13.1279109,80.2430938,Moolakadai,Chennai,536,52,48,0.08955223880597014
13.137057,80.1805457,13.1380005,80.185113,Sivaprakasam Nagar,Sivaprakasam Nagar,527,84,84,0.15939278937381404
13.0483542,80.1484996,13.0531134,80.1492206,Gandhi Nagar,Dhanalakshmi Nagar,590,84,80,0.13559322033898305
13.0737806,80.1120636,13.0681707,80.1126908,Senneerkuppam,Unknown,633,62,56,0.08846761453396525
13.1490036,80.2218788,13.155078,80.2243033,Srinivasa Nagar,Kilburn Nagar,734,82,63,0.08583106267029973
13.155078,80.2243033,13.1507248,80.2225587,Kilburn Nagar,VS Mani Nagar,3072,436,341,0.11100260416666667
13.1508365,80.2229771,13.1554473,80.2248394,Srinivasa Nagar,Kilburn Nagar,3040,440,337,0.11085526315789473
13.1578361,80.2257011,13.1508988,80.2228407,Kilburn Nagar,Srinivasa Nagar,833,92,72,0.08643457382953182
13.1578361,80.2257011,13.1529673,80.2238423,Kilburn Nagar,Kilburn Nagar,580,68,53,0.09137931034482759
13.1559985,80.2920654,13.1571132,80.2966838,Railway Colony,Gomatha Nagar,514,68,61,0.11867704280155641
13.1559985,80.2920654,13.1584703,80.2956062,Railway Colony,Tiruvottiyur,528,99,84,0.1590909090909091
13.1584703,80.2956062,13.1628095,80.2968273,Tiruvottiyur,KCP Staff Colony,507,91,79,0.15581854043392504
13.157327,80.2974107,13.1560607,80.2925887,Gomatha Nagar II,Railway Colony,541,65,58,0.10720887245841035
13.1525799,80.2885934,13.1482345,80.2859258,Railway Colony,Manali,563,73,66,0.1172291296625222
13.1482345,80.2859258,13.1441477,80.283648,Manali,Old Washermanpet,518,86,73,0.14092664092664092
13.1441477,80.283648,13.1393257,80.2819194,Old Washermanpet,New Washermenpet,569,90,79,0.13884007029876977
13.1559343,80.2920565,13.1527501,80.2887533,Railway Colony,Railway Colony,971,136,136,0.1400617919670443
12.9735701,80.2100101,12.9704569,80.2136506,AGS Colony,Srinivasa Nagar,525,55,43,0.08190476190476191
13.0090875,80.216376,13.006352,80.2198435,Little Mount,Little Mount,546,72,66,0.12087912087912088
13.1283773,80.2849905,13.1283494,80.2803753,Tondiarpet,Shivaji Nagar,512,62,54,0.10546875
13.1286307,80.2787707,13.1284514,80.2833455,Chennai,Tondiarpet,515,72,56,0.1087378640776699
13.1431414,80.2997673,13.1376937,80.2981979,Tiruchanankuppam,Cheran Nagar,629,70,71,0.11287758346581876
13.1323739,80.2922811,13.1280495,80.290639,Kasipuram,Sanjeevarayanpet,516,91,77,0.14922480620155038
13.1514816,80.303486,13.1559394,80.304869,Peria Mettupalaiyam,Sbi Colony,519,43,36,0.06936416184971098
12.9497334,80.1812994,12.9491459,80.1866498,Balamurugan Nagar,Sri Ambal Nagar,585,51,46,0.07863247863247863
13.072098,80.2901754,13.0686692,80.2877986,Port Trust Officers Quarters,Port Trust Officers Quarters,524,91,90,0.1717557251908397
12.9919642,80.1604931,12.9897415,80.1564361,Meenambakkam,Chennai,593,179,179,0.30185497470489037
12.9970739,80.1591513,12.9947432,80.1550234,Chennai,Chennai,518,144,144,0.277992277992278
12.9947432,80.1550234,12.9938457,80.1504697,Chennai,Chennai,520,122,122,0.23461538461538461
13.2056043,80.2936651,13.2052772,80.2891782,Chennai,Chennai,499,90,89,0.17835671342685372
13.2052772,80.2891782,13.2091451,80.2871146,Chennai,Chennai,516,92,91,0.17635658914728683
13.2091451,80.2871146,13.2099723,80.2823081,Chennai,Chennai,534,87,87,0.16292134831460675
13.2056043,80.2936651,13.206018,80.2973016,Chennai,Chennai,527,98,97,0.1840607210626186
13.206018,80.2973016,13.204812,80.3006446,Chennai,Chennai,500,81,80,0.16
13.204812,80.3006446,13.2020921,80.3050134,Chennai,Chennai,690,102,102,0.14782608695652175
13.0682876,80.1721752,13.0675926,80.1726035,Annamalai Avenue,Chinna Nolambur,85,46,45,0.5294117647058824
13.1067915,80.243291,13.1086521,80.2430518,Rajiv Gandhi Nagar,Bunder Garden,1146,228,214,0.18673647469458987
12.9473985,80.17648,12.9468858,80.1805384,Veeramani Nagar,Keelkattalai,1818,371,393,0.21617161716171618
13.0816317,80.2754935,13.0777538,80.2762354,Park Town,Park Town,509,77,66,0.12966601178781925
12.9487693,80.1892881,12.9490833,80.1842776,Ganapathy Nagar,Balamurugan Nagar,547,48,43,0.07861060329067641
12.9651333,80.1479502,12.969522,80.1500907,Sunnambu Colony,Pallavaram,538,59,46,0.08550185873605948
12.969522,80.1500907,12.9733653,80.1531219,Pallavaram,Pallavaram,554,52,42,0.07581227436823104
13.1534648,80.2869387,13.153787,80.2825915,Old Washermanpet,Chennai,501,48,44,0.08782435129740519
13.153787,80.2825915,13.1537896,80.2774537,Chennai,Old Washermanpet,556,55,56,0.10071942446043165
13.1849807,80.3120455,13.1862587,80.3059534,Bharath Nagar,Balaji Nagar,675,68,55,0.08148148148148149
13.1858662,80.3034395,13.1858988,80.3083108,Varadaraja Nagar,Ernavur,550,57,53,0.09636363636363636
13.1581945,80.2030263,13.1589595,80.1981907,Kolathur,Jeevarathinam street,530,63,50,0.09433962264150944
13.1589595,80.1981907,13.1551852,80.1965078,Jeevarathinam street,Chennai,571,75,70,0.12259194395796848
13.1781185,80.1950496,13.1821692,80.1926794,Red Hills,Puzhal,526,42,37,0.07034220532319392
12.9434548,80.2372821,12.9390987,80.2354905,Customs Colony,NJK Avenue,530,63,55,0.10377358490566038
13.1885825,80.1276735,13.1898297,80.1231024,Alamathi,Alamathi,514,97,97,0.188715953307393
13.1885825,80.1276735,13.1862953,80.1314676,Alamathi,Pammathukulam,574,100,100,0.17421602787456447
13.1862953,80.1314676,13.1885825,80.1276735,Pammathukulam,Alamathi,574,95,95,0.16550522648083624
12.955252,80.2220504,12.9540836,80.2274061,Chennai,Pallikaranai Marshland,3973,452,428,0.10772715831865089
12.9540836,80.2274061,12.9543609,80.2325268,Pallikaranai Marshland,Pallikaranai Marshland,1789,344,334,0.18669647847959753
13.2003418,80.2745,13.2002394,80.2697778,Manali New Town,Manali New Town,517,82,82,0.15860735009671179
12.9092675,80.1118858,12.9138574,80.1100575,Arul nagar Layout,Balaji Nagar,631,126,126,0.19968304278922344
12.91127,80.1230213,12.9119647,80.1182759,Air Force Station,Air Force Station,404,97,97,0.2400990099009901
12.9119647,80.1182759,12.9142225,80.1150016,Air Force Station,Ganapathipuram,3386,696,674,0.19905493207324276
12.9120284,80.1261676,12.9090676,80.1309848,East Tambaram,Tambaram,3261,740,701,0.21496473474394356
12.9089703,80.1311446,12.9114356,80.1345242,Tambaram,Air Force Station,4791,936,863,0.18012940930912127
12.9089703,80.1311446,12.9114676,80.1270844,Tambaram,East Tambaram,3170,667,650,0.20504731861198738
13.0274694,80.0909638,13.0317376,80.0893865,Meppur Village,Poonamallee,503,31,25,0.04970178926441352
13.0317376,80.0893865,13.0362691,80.0877211,Poonamallee,Agaramel,531,43,37,0.0696798493408663
13.0362691,80.0877211,13.0406314,80.0863408,Agaramel,Chennai,508,38,33,0.06496062992125984
13.0406314,80.0863408,13.0451527,80.0849635,Chennai,Chennai,525,34,28,0.05333333333333334
13.0024595,80.0891678,13.007349,80.0910613,Kundrathur,Chennai,581,35,30,0.05163511187607573
13.007349,80.0910613,13.0115755,80.0926696,Chennai,Sivanthangal,501,28,24,0.04790419161676647
13.0115755,80.0926696,13.0157955,80.0943691,Sivanthangal,Chikkarayapuram,504,29,24,0.047619047619047616
13.0157955,80.0943691,13.0215935,80.0932267,Chikkarayapuram,Sivanthangal,678,39,32,0.0471976401179941
12.9948308,80.0870494,12.9949977,80.0823256,Kundrathur,Sikkarayapuram,524,56,47,0.08969465648854962
12.9904612,80.0888666,12.9948405,80.0873868,Kundrathur,Sikkarayapuram,512,31,25,0.048828125
12.9948405,80.0873868,13.0000483,80.0882379,Sikkarayapuram,Kundrathur,594,35,28,0.04713804713804714
12.9584121,80.0901826,12.9629987,80.0900323,Pazhanthandalam,Thirumudivakkam,511,31,26,0.050880626223091974
12.9629987,80.0900323,12.9677342,80.0898428,Thirumudivakkam,Thirumudivakkam,527,31,26,0.04933586337760911
12.9677342,80.0898428,12.9726859,80.0897122,Thirumudivakkam,Sathyamurthy Block,551,31,27,0.04900181488203267
12.9726859,80.0897122,12.9773382,80.0895965,Sathyamurthy Block,Thirumudivakkam,517,30,25,0.048355899419729204
12.9773382,80.0895965,12.9818692,80.0894725,Thirumudivakkam,Unknown,501,28,24,0.04790419161676647
12.9459077,80.0857052,12.9513753,80.0877851,Unknown,Unknown,646,45,39,0.06037151702786378
12.9513753,80.0877851,12.9561888,80.0896171,Unknown,Thirumudivakkam,571,34,28,0.04903677758318739
12.9357178,80.0819182,12.9399523,80.0834715,Royappa Nagar,Unknown,15267,1038,936,0.061308705050108075
12.9399523,80.0834715,12.9443455,80.0851234,Unknown,Unknown,2856,256,261,0.09138655462184873
12.945327,80.0886248,12.948484,80.0917534,Thirumudivakkam,Chennai,508,108,107,0.2106299212598425
12.9442128,80.0854595,12.9394961,80.0836832,Unknown,Unknown,559,34,28,0.05008944543828265
12.9554061,80.0897162,12.9511889,80.0880957,Thirumudivakkam,Unknown,501,30,27,0.05389221556886228
12.9511889,80.0880957,12.9444562,80.0855495,Unknown,Unknown,798,48,41,0.05137844611528822
12.985516,80.089619,12.9803774,80.0898983,Sikkarayapuram,Thirumudivakkam,572,34,29,0.050699300699300696
12.9803774,80.0898983,12.9758146,80.0899937,Thirumudivakkam,Thirumudivakkam,508,30,27,0.0531496062992126
12.9758146,80.0899937,12.9709705,80.0901097,Thirumudivakkam,Thirumudivakkam,540,32,27,0.05
12.9709705,80.0901097,12.9663041,80.0902465,Thirumudivakkam,Thirumudivakkam,518,29,25,0.04826254826254826
12.9663041,80.0902465,12.9615884,80.0904456,Thirumudivakkam,Thirumudivakkam,525,30,25,0.047619047619047616
12.9615884,80.0904456,12.9570988,80.0903159,Thirumudivakkam,Thirumudivakkam,503,29,25,0.04970178926441352
13.0006003,80.0888477,12.9961799,80.0876175,Sikkarayapuram,Sikkarayapuram,509,31,27,0.05304518664047151
12.9961799,80.0876175,12.9916722,80.088887,Sikkarayapuram,Jaganathapuram,523,31,27,0.05162523900573614
13.0254579,80.0921199,13.0211743,80.0937636,Village,Sivanthangal,509,35,31,0.060903732809430254
13.0211743,80.0937636,13.0167622,80.0950006,Sivanthangal,Chikkarayapuram,514,34,28,0.054474708171206226
13.0167622,80.0950006,13.0121733,80.0933115,Chikkarayapuram,Sivanthangal,545,34,29,0.05321100917431193
13.0121733,80.0933115,13.0078636,80.0916534,Sivanthangal,Mangadu,512,31,26,0.05078125
13.0078636,80.0916534,13.0035929,80.0899978,Mangadu,Sikkarayapuram,509,31,27,0.05304518664047151
13.2085906,80.1645615,13.211924,80.1679204,Avadi,Avadi,522,36,29,0.05555555555555555
13.2067774,80.1635962,13.2022964,80.160205,Nallur,Chennai,619,42,34,0.05492730210016155
13.2022964,80.160205,13.1978936,80.1567398,Chennai,Attanthangal,617,42,34,0.055105348460291734
13.1978936,80.1567398,13.1940249,80.1538107,Attanthangal,Ganapathy Nagar,535,34,28,0.052336448598130844
13.1940249,80.1538107,13.1899609,80.1511944,Ganapathy Nagar,Red Hills,534,32,25,0.04681647940074907
13.1891046,80.1503733,13.1933242,80.1528254,Dr.Varaprasad Rao Nagar,Attanthangal,539,37,25,0.04638218923933209
13.1933242,80.1528254,13.1974244,80.1559355,Attanthangal,Avadi,567,36,27,0.047619047619047616
13.1974244,80.1559355,13.2012874,80.158958,Avadi,Chennai,540,32,25,0.046296296296296294
13.2012874,80.158958,13.2055992,80.162244,Chennai,Avadi,597,37,28,0.04690117252931323
13.1805951,80.125952,13.179624,80.1305127,Thirumullaivoyal,Red Hills,505,32,24,0.047524752475247525
13.179624,80.1305127,13.1787573,80.1354227,Red Hills,Thirumullaivoyal,540,35,27,0.05
13.1787573,80.1354227,13.1782912,80.140402,Thirumullaivoyal,Pammathukulam,543,33,25,0.04604051565377532
13.1782912,80.140402,13.1801366,80.1449225,Pammathukulam,Avadi,537,31,25,0.04655493482309125
13.1801366,80.1449225,13.1840551,80.1478871,Avadi,Pammathukulam,548,32,25,0.04562043795620438
13.1809499,80.1213335,13.1813313,80.1164897,Phase 3,Phase 3,528,32,24,0.045454545454545456
13.1812944,80.1213767,13.1805951,80.125952,Avadi,Thirumullaivoyal,502,31,24,0.04780876494023904
13.181613,80.1155253,13.1813674,80.1208312,Avadi,Thirumullaivoyal,577,37,28,0.04852686308492201
13.1809147,80.1129112,13.1801491,80.1076063,Avadi,Avadi,581,34,27,0.04647160068846816
13.1803726,80.106723,13.1813659,80.113644,Avadi,Avadi,757,50,36,0.047556142668428
13.178858,80.0962282,13.1795116,80.1011049,Avadi,Bhavani Nagar,533,34,24,0.0450281425891182
13.1795116,80.1011049,13.1802536,80.1059438,Bhavani Nagar,Chennai,531,33,24,0.04519774011299435
13.0542544,80.081892,13.0491501,80.0838306,Varadarajapuram,Chennai,605,42,36,0.05950413223140496
13.184718,80.155111,13.1796739,80.153877,Pammathukulam,Vijayanallur,577,58,49,0.08492201039861352
12.9515805,80.141945,12.9476373,80.1384174,Doctors Colony,Nehru Nagar,2107,463,374,0.17750355956336022
13.1339905,80.2157235,13.1299479,80.2136653,Sastry Nagar,Bhavani Nagar,1827,246,235,0.12862616310892172
13.1299479,80.2136653,13.1274936,80.2095428,Bhavani Nagar,Kannagi Nagar Annexe,525,42,40,0.0761904761904762
13.1392289,80.2818895,13.1437337,80.2834996,New Washermenpet,Railway Colony,530,84,77,0.14528301886792452
13.1437337,80.2834996,13.1482345,80.2859258,Railway Colony,Manali,568,95,92,0.1619718309859155
13.1482345,80.2859258,13.1524143,80.2884965,Manali,Railway Colony,541,73,67,0.12384473197781885
13.1392289,80.2818895,13.1407804,80.2857798,New Washermenpet,Railway Colony,509,87,87,0.17092337917485265
13.1408078,80.286889,13.1390586,80.2829323,Railway Colony,Railway Colony,523,101,100,0.19120458891013384
13.1798163,80.2555438,13.1811199,80.2603528,Vaikkadu,Vaikkadu,544,41,36,0.0661764705882353
13.1811199,80.2603528,13.1817325,80.2675037,Vaikkadu,Tiruvottiyur,778,55,51,0.06555269922879177
13.1815209,80.2527115,13.187434,80.2515918,Mmulaiwayal,Chennai,678,79,69,0.10176991150442478
12.9787322,80.1599844,12.981858,80.1634485,Meenambakkam,Chennai,660,137,135,0.20454545454545456
13.0575611,80.282012,13.0623679,80.2829879,Ayothiya Nagar,PWD Estate,562,82,71,0.12633451957295375
13.0680516,80.2842231,13.0727516,80.2852832,Navalar Nagar,Port Trust Officers Quarters,539,50,42,0.07792207792207792
13.0690776,80.2864312,13.0709708,80.2897854,Port Trust Officers Quarters,Port Trust Officers Quarters,544,74,74,0.13602941176470587
13.1112599,80.2781154,13.1080423,80.2805639,Vijaya Raghavalu Nagar,Basin Bridge,513,69,57,0.1111111111111111
12.9763534,80.2329652,12.9732282,80.2297993,MGR Nagar,Ambedkar Nagar,747,144,129,0.17269076305220885
12.9795645,80.2527151,12.9737859,80.2504655,PTK nagar,Judges Colony,713,118,88,0.12342215988779803
12.9710565,80.2268972,12.9681583,80.2232253,Velachery,Bhuvaneshwari Nagar,516,62,50,0.09689922480620156
12.8945971,80.1171062,12.8960355,80.11194,Alappakam,Alappakam,582,62,51,0.08762886597938144
12.8946758,80.1171646,12.8933209,80.1217937,Alappakam,Chennai,529,54,40,0.07561436672967864
12.8968233,80.117629,12.8979603,80.1131803,Alappakam,Alappakam,545,97,95,0.1743119266055046
12.8931701,80.1219637,12.894501,80.1174182,Alappakam,Alappakam,515,46,35,0.06796116504854369
12.8914656,80.1274856,12.8928716,80.1229667,GKM Nagar,Alappakam,513,54,35,0.0682261208576998
13.0877425,80.2345928,13.0864784,80.2391346,Venkatesapuram Colony Extension,Venkatesapuram Colony Extension,2604,449,420,0.16129032258064516
12.9781365,80.2193279,12.9738071,80.2200432,Velachery,Vijaya Nagar,524,50,41,0.07824427480916031
12.978234,80.2250367,12.9757944,80.2210294,Tansi Nagar,Chennai,513,54,43,0.08382066276803118
12.9757944,80.2210294,12.9799608,80.2184924,Chennai,Venkateswara Nagar,588,55,46,0.0782312925170068
13.1364782,80.1808893,13.1370483,80.1761393,Collector Nagar,East Balaji Nagar,523,54,39,0.0745697896749522
13.1370483,80.1761393,13.1339452,80.1727275,East Balaji Nagar,East Balaji Nagar,527,35,30,0.056925996204933584
13.1339452,80.1727275,13.1287789,80.1697815,East Balaji Nagar,Gayatri Nagar,659,41,36,0.054628224582701064
13.1287789,80.1697815,13.1215849,80.1661485,Gayatri Nagar,Senguttuvan Nagar,892,54,49,0.05493273542600897
13.1215849,80.1661485,13.1168904,80.1644169,Senguttuvan Nagar,Gnanamurthi Nagar,558,41,34,0.06093189964157706
13.0360691,80.2800077,13.0292683,80.2792169,Nochi Nagar,Dummingkuppam,765,95,106,0.13856209150326798
13.0292683,80.2792169,13.0360691,80.2800077,Dummingkuppam,Nochi Nagar,3925,608,649,0.16535031847133758
13.0808678,80.2709372,13.0807108,80.2654065,Periyamedu,Park Town,603,85,65,0.1077943615257048
13.1171528,80.1270609,13.1153516,80.1315989,Annanur,Jayalakshmi Nagar,597,72,66,0.11055276381909548
12.8967213,80.1101756,12.8954377,80.1148766,Alappakam,Chennai,528,67,50,0.0946969696969697
13.1571259,80.3053648,13.1514221,80.3036213,Tiru Chinna Kuppam,Peria Mettupalaiyam,667,65,59,0.08845577211394302
13.1514221,80.3036213,13.1470733,80.30202,Peria Mettupalaiyam,Tiruchanankuppam,514,52,48,0.0933852140077821
13.1470733,80.30202,13.1431414,80.2997673,Tiruchanankuppam,Tiruchanankuppam,506,55,47,0.09288537549407115
13.1970826,80.2694918,13.2021002,80.2697676,Manali New Town,Kalakkral,559,50,38,0.06797853309481217
13.1970826,80.2694918,13.2014898,80.2695594,Manali New Town,Kalakkral,625,67,55,0.088
13.0068053,80.2701478,13.0080652,80.2648699,Sai Ram Colony,Urur,590,68,60,0.1016949152542373
13.0744205,80.2861064,13.0786591,80.2876565,Fort Saint George,Fort Saint George,506,49,39,0.07707509881422925
13.2002394,80.2697778,13.2003418,80.2745,Manali New Town,Manali New Town,517,87,86,0.16634429400386846
12.9812427,80.1072701,12.9806136,80.1036314,Chennai,Thandalam,1322,267,268,0.2027231467473525
12.9494548,80.2598078,12.9448925,80.2590325,Sri Kapaleeswarar Nagar,Sri Kapaleeswarar Nagar,521,89,83,0.15930902111324377
12.9494548,80.2598078,12.9524273,80.261779,Sri Kapaleeswarar Nagar,Palavakkam,510,139,128,0.25098039215686274
12.952572,80.2617987,12.9494548,80.2598078,Palavakkam,Sri Kapaleeswarar Nagar,528,129,125,0.23674242424242425
13.0247098,80.2396275,13.0203763,80.2374217,Chitra Nagar,Surya Nagar,883,283,236,0.26727066817667045
12.9464408,80.1380988,12.9516235,80.141282,State Bank Staff Colony,Chennai,804,187,193,0.24004975124378108
13.0987349,80.2142292,13.0968604,80.2194297,Gandhi Nagar Colony,ICF East Colony,649,110,92,0.14175654853620956
13.0985641,80.2139826,13.0966753,80.21872,West colony,ICF South Colony,555,86,70,0.12612612612612611
13.1116957,80.2134621,13.1082847,80.2145673,K.K. Nagar,Seeyalam,518,65,60,0.11583011583011583
13.1082251,80.2147936,13.1113999,80.2133487,Seeyalam,Kumaran Nagar,510,63,57,0.11176470588235295
13.0635997,80.2610892,13.0664192,80.2645887,Anna Salai,Anna Salai,559,103,86,0.15384615384615385
13.1043192,80.2551775,13.1022325,80.2603861,Binny Garden,Pattalam,1181,192,202,0.1710414902624894
13.0847347,80.1914966,13.0807638,80.1896416,Gandhi Nagar,Ambedkar Nagar,502,161,161,0.3207171314741036
13.1311427,80.2384175,13.1341469,80.2342017,Moolakadai,KKR Nagar,571,59,48,0.0840630472854641
13.0716235,80.1861668,13.0739342,80.1905474,Nerkundram,Koyambedu,544,63,48,0.08823529411764706
13.0207299,80.2254189,13.0161323,80.2256399,Attucheri,Little Mount,561,60,60,0.10695187165775401
13.0277233,80.1949462,13.0284097,80.1995771,Tambaram,Tambaram,520,154,153,0.29423076923076924
13.1940981,80.238683,13.1966423,80.2356571,Rajiv Gandhi Nagar General,Rajiv Gandhi Nagar General,578,73,67,0.11591695501730104
13.1931182,80.3039313,13.1974178,80.3058824,Netaji Nagar,Chennai,520,81,81,0.15576923076923077
13.1931182,80.3039313,13.1887192,80.3015721,Netaji Nagar,Ernavur,554,80,79,0.14259927797833935
13.1887192,80.3015721,13.1849012,80.2984339,Ernavur,Varadaraja Nagar,549,93,93,0.16939890710382513
13.1849012,80.2984339,13.1810101,80.2948725,Varadaraja Nagar,Varadaraja Nagar,595,148,147,0.24705882352941178
13.0683387,80.2072742,13.0709717,80.2034983,SAF Games Village,Koyambedu,1298,193,190,0.14637904468412943
13.0709717,80.2034983,13.0740847,80.1999628,Koyambedu,Koyambedu,516,56,42,0.08139534883720931
13.1063348,80.163194,13.1015018,80.1621255,Tiny Sector,Tass Industrial Estate,550,68,44,0.08
12.8939237,80.2071138,12.8971676,80.2071154,Cheran Nagar,Cheran Nagar,539,154,153,0.28385899814471244
13.163485,80.2966875,13.1584703,80.2956062,KCP Staff Colony,Tiruvottiyur,584,109,99,0.1695205479452055
13.1584703,80.2956062,13.1560822,80.2922038,Tiruvottiyur,Railway Colony,509,94,95,0.18664047151277013
13.1261626,80.2948455,13.1306903,80.2961134,Sundaram Pillai Nagar,Thideer Nagar,527,72,68,0.12903225806451613
12.9498029,80.1805591,12.9508916,80.1759031,Swamymalai Nagar,Veeramani Nagar,519,47,54,0.10404624277456648
12.9498029,80.1805591,12.9465707,80.1793209,Swamymalai Nagar,Nanmangalam,3998,646,668,0.16708354177088544
13.0214762,80.1059339,13.0188973,80.1094421,Kozhumanivakkam,Indira Nagar,501,89,88,0.17564870259481039
13.0886783,80.2901336,13.0883823,80.2853738,Parrys,Parry's Corner,516,136,103,0.1996124031007752
13.1122716,80.1313876,13.1166766,80.1307663,Sathya Nagar,Senthil Nagar,545,64,55,0.10091743119266056
12.9973675,80.2488909,12.9977208,80.2490608,Tharamani,Indira Nagar,536,55,50,0.09328358208955224
12.9115894,80.1369421,12.9105183,80.132048,East Tambaram,Professors Colony,4019,836,727,0.18089076884797214
13.1235073,80.1031285,13.1282514,80.1034779,Bhaktavatsala Puram,Bhaktavatsala Puram,534,83,84,0.15730337078651685
13.1282514,80.1034779,13.1330629,80.1031157,Bhaktavatsala Puram,Avadi,540,79,75,0.1388888888888889
12.9727328,80.1541111,12.9683907,80.1535785,Sunnambu Colony,Malanganandapuram,513,57,51,0.09941520467836257
13.0011876,80.2479516,13.0057543,80.2470832,Pallipattu,Sriram Nagar,519,51,46,0.08863198458574181
13.0554508,80.0924924,13.0566552,80.0971362,Poonamallee,Poonamallee,530,88,72,0.13584905660377358
13.0554508,80.0924924,13.0583786,80.0902614,Poonamallee,Chennai,502,144,143,0.2848605577689243
13.0567163,80.0975796,13.0612689,80.0993684,Maran Nagar,Viraraghavapuram,555,95,72,0.12972972972972974
13.0567163,80.0975796,13.0575214,80.1022201,Maran Nagar,Maran Nagar,512,72,49,0.095703125
13.0563893,80.0974687,13.0552829,80.0930067,Muthamil Nagar,Aria Maruthanallur,1035,179,166,0.1603864734299517
13.0574381,80.104384,13.0570271,80.109464,Chennai,Bharthi Nagar,552,54,46,0.08333333333333333
13.0569586,80.1063367,13.057185,80.1016563,Munikrishna Nagar,Keelma Nagar,509,41,37,0.07269155206286837
13.0540145,80.1238689,13.0553295,80.1194718,Abirami Nagar,Abirami Nagar,536,55,46,0.08582089552238806
13.0571779,80.1280585,13.0546285,80.1242595,Goparasanallur,Kattupakkam,508,47,39,0.07677165354330709
13.0594916,80.1327596,13.0557049,80.131622,Velappanchavadi,Numbal,503,101,94,0.18687872763419483
13.0614039,80.138744,13.0617195,80.143469,Chelliamma Nagar,Ganga Nagar,513,74,58,0.11306042884990253
